66095,3311470187315
102415,3517578285875
2686991,847727760061235
33556583,3312275624705
33620071,3312242070275
2099495,865328586371840
2621991,845537377071920
6292519,14356336259183360
33818663,3380995101440
2623527,847736400327440
6293543,5351336027697920
18876455,847736668762880
35653671,284786715472640
50333735,284787252335360
52428839,845538148954880
34603207,3312228438785
360519,3518383592195
33652807,3380944769795
34668615,3312226341635
18939975,847728565367555
35717191,284778612077315
3146119,865328539185920
33849479,3518384771840
34865287,3380947915520
3670151,847736353141520
7340167,5351335980512000
19923079,847736621576960
36700295,284786668286720
51380359,284787205149440
52428935,847728566547200
2138375,898520043303680
2179335,900504318194435
39431,3517628617520
2624007,847727810392880
166919,13514316510728960
6294535,14358526692504320
33851399,3518400500480
52430855,847728582275840
2658311,845743485170480
122887,56294136419075
33914887,3518383723265
6455303,14356542367281920
19169287,845744290476800
35946503,282794337186560
52461575,845606851654400
52494343,847728565498625
53477383,845538133226240
66107,4506911097489203
66619,13514110352230163
67099,13514101762295603
102427,4507117205587763
200731,13514307870394163
229403,13514316460328723
4784155,14358526642095923
747,3311739601715
2667,3311805662003
66155,3311738553143
262763,1181971645235
16777835,282588228879155
33555051,1113252234035
6251,3380458029875
264299,3380994900755
526443,284786715263795
16779371,284787252134675
33556587,3312275489555
266347,1319377044275
17301611,845538148746035
17067,20903657210675
66219,7709517677363
1049259,3328653132593
67755,16505610699539
17195,335363981706035
66347,302378632872755
18731,337563004961555
526635,865328586294065
540971,898313901572915
590123,865328552739635
3627,4506911298814769
67115,4506911164597043
18987,20903723270963
68139,7709583737651
70187,3380189594483
25131,53957724472115
74283,20972375638835
82475,20903656162103
8405547,53889004996403
98859,3397369463603
197163,4506979816964915
328235,3380458029875
590379,284786446828403
1114667,3328651035443
2163243,284786446832435
4260395,4788386074198835
8454699,20903656163123
16843307,284786715263795
33620523,3311738618675
70699,4506979816964915
136235,13512117487403825
197675,13514179071705875
590891,4788386074198835
4260907,13795585328939795
4719659,14356336259105585
14379,21109814592305
22571,20972375638835
38955,3534808417073
71723,7778236105523
137259,4507117255918385
268331,3517896983345
26667,56156747727635
542763,302378632872755
8407083,56088028251923
591915,289184493339443
2623531,847736400253745
4720683,5351336027620145
17303595,847736668685105
28715,54095129871155
77867,21109781037875
102443,3534774862643
200747,4507117222363955
331819,3517863428915
2687019,847736366699315
4784171,5351335994065715
17367083,847736635130675
1049291,3311708144435
37067,3517847700275
266443,3509794636595
1052875,3380410843955
295115,3518384571155
1310923,3380947714835
1573067,284786668077875
17301707,847728566338355
17825995,284787204948755
34603211,3312228303635
35403,3380458029875
264779,3372404966195
1051211,3311739601715
16779851,284778662200115
33557067,3303685554995
295499,1319377044275
38987,3517863428915
268363,3509810365235
297035,3518400299795
17303627,847728582066995
102475,3517846651703
299083,1594238174003
16814155,282794336977715
33591371,1319360332595
331851,3509793588023
1314891,1319361315635
360523,3518383522583
819275,282794336977715
17334347,845606851445555
17367115,847728565289783
18350155,845538133017395
541067,900504319165235
1065355,337562957775635
1573259,865328539108145
1050251,4506911100633905
68235,16497020764979
1051275,7709519774513
1065611,20903625753395
1114763,7709486220083
1116299,16505579242259
28811,56285547463475
1061003,21109767406385
53387,21109765309235
1069195,20972328452915
102539,7915625775923
1085579,3534761231153
1118347,7778188919603
1183883,4507117208732465
1314955,3517849797425
57483,56294137398035
1073291,56156700541715
1589387,302378585686835
9453707,56087981066003
1638539,289184446153523
3670155,847736353067825
5767307,5351335980434225
18350219,847736621499185
19211,337554415026995
542987,900504334893875
78091,337760523125555
53515,335570089804595
102667,302584740971315
106763,337769113060115
565515,898520043225905
598283,900573037593395
573707,898382604272435
606475,900504318116663
1589515,898313885844275
622859,865397255439155
1638667,865328537010995
8978699,900504318117683
99851,4506979816964915
165387,13512117487403825
198155,13514170481771315
1115659,4506911098536755
4261387,13795576739005235
39435,3517628547953
27147,56148157793075
43531,21109814592305
51723,20972375638835
1067531,20903657210675
8407563,56079438317363
100875,7778236105523
166411,4507117255918385
297483,3517896983345
1116683,7709517677363
102923,3517594993523
57867,54095129871155
107019,21109781037875
229899,4507117222363955
360971,3517863428915
39947,4507117255918385
138251,13514307920724785
166923,13514316510659345
4721675,14358526692426545
103435,4507117222363955
201739,13514307887170355
230411,13514316477104915
4785163,14358526658872115
30731,56285563192115
55307,21109781037875
104459,7915641504563
59403,56294153126675
61451,54369991000883
94219,56285546414903
1077259,54095114142515
110603,21384642167603
1126411,21109765309235
8466443,56285546415923
118795,21109764260663
8441867,54095113094963
233483,4507392083493683
364555,3792724558643
626699,284992554926963
1150987,3534759134003
2199563,284992554930995
4296715,4788592182297395
8491019,21109764261683
16879627,284992823362355
33656843,3517846717235
1249291,4507117206635315
4395019,13795782847103795
1380363,3517847700275
17109003,284984770298675
33886219,3509793653555
122891,56294136349463
581643,335570089804595
630795,302584740971315
8495115,56294136350483
753675,4788592182297395
4423691,13795791437038355
884747,284992823362355
17137675,284993360233235
33914891,3518383588115
2719755,847805069398835
4816907,5351404696765235
17399819,847805337830195
4882443,14356542367204145
17596427,845744290399025
4915211,14358595361571635
17629195,847797284766515
3735563,847736350970675
5832715,5351335978337075
18415627,847736619402035
50921483,847728565355315
66675,13514110620665603
1049779,13514127535245056
8389811,13531702539325184
8389939,13846162863820544
4196659,14376127468406528
8390963,4841162632335104
12583219,14409112783687424
3635,13514110553556752
135731,13512117487404848
4719155,14356336259106608
8391731,13531702605385472
8397875,13564756606586624
82995,13531702538274563
8406067,13564687887109889
8455219,13531702538276609
137267,13514316510660368
141363,13531908696704768
8398899,4559756375101184
