8388659,4522304226725632
8388755,4524494644317952
8388883,4838954968813312
8389651,13529494891532032
8390675,4524494660046592
8396819,4557548711579392
8405011,4557479992102657
8421395,4522372929425152
8454163,4524494643269377
8519699,13529563594231552
9437203,4522304210996992
12582931,13810969851465472
1081379,1232673440512
67715,16496987210497
81993,20890989363487
67721,16492692242707
67729,4520092319613697
4326417,67836637635150592
67745,16497020764417
3617,4506902708879632
67777,16492960678147
68225,16492725797137
68737,4520092353167617
84097,34084878287107
1116289,16496989307137
8456321,34084878287617
8413441,546525998482177
1081394,4503732789183232
4326418,67835542418490112
1081506,1232675537152
3618,4504712275558672
1081890,133195366672
1082402,4503732822737152
1083426,1232706994432
1085474,270600765712
1089570,17862786810112
1212450,4503870228136192
1343522,270869201152
9469986,17725347857152
8413442,545430781821697
176130,4522235490468112
307202,18636131533072
430082,4504643572859152
434178,4522235758903552
50593860,281547722919937
6816004,8743316464152592
19398916,4239717105217552
23068932,8743316732588032
23592964,8725724546543632
3624,4504703685623857
528936,281548041486577
82120,20890990411807
82248,335351314907167
528968,281543981400307
82504,18691982884927
84040,20891006140447
86088,18760685584447
90184,53945057673247
344136,18761222455327
606280,300166942818367
8470600,53876338196767
16859208,300167479689247
33636424,18692503044127
50593864,281547722784787
529160,862085852430577
8413448,545426486853907
6816008,8743316464078897
19398920,4239717105143857
21496072,8743316732510257
529928,4785143373889777
530952,282643258147057
537096,299273337962737
545288,299135899009267
561672,281685446885617
594440,282643224592627
659976,4785280779288817
791048,281681420353777
2626056,844493666390257
4723208,5348093293756657
17306120,844493934821617
176136,4522226900533297
307208,18627541598257
405512,4522222874001457
430088,4504634982924337
23592968,8725724546469937
3632,13511902940365072
4326448,67835542452044032
4326672,68416080262988032
8413456,5049026114224897
6816016,17750515718820112
21496080,17750515987251472
23068944,17750515987255552
4326928,67835538157076752
4328464,67836637668704512
4330512,67835675562475792
4334608,67853267748520192
4359184,67835679857443072
4588560,67835675830911232
4850704,68398488076943632
6423568,68398488076947712
12715024,67853130309567232
21103632,68398488345379072
176144,13529426155274512
405520,13529422128742672
430096,13511834237665552
434192,13529426423709952
23592976,17732923801211152
3744,4506902709927952
7712,4504772405100592
36384,4504780995035152
69152,4506902708879377
134688,13511971659841552
527904,4786178662334512
1052192,4504712276606992
4197920,13793377917075472
176160,4522235507245072
307232,18636148310032
430112,4504643589636112
434208,4522235775680512
8413504,545426755289347
50594112,862089862250497
19398976,4239717642014737
21496128,8743317269381137
23068992,8743317269385217
307264,18628078469137
405568,4522223410872337
430144,4504635519795217
50597952,281685161738257
434240,4522227705839617
50602048,299277347782657
50610240,299139908829187
50626624,281689456705537
50659392,282647234412547
50724928,4785284789108737
51118144,844497676206097
52691008,844497676210177
54788160,5348097303576577
23593024,8725725083340817
6816512,8743316480856112
19399424,4239717121921072
21496576,8743316749287472
6817024,17750515735597072
21497088,17750516004028432
23069952,17750516004032512
8417536,545563925807377
176384,4838886249332752
307456,335286890397712
405760,4838882222800912
6820096,8743385183555632
19403008,4239785824620592
21500160,8743385451986992
8446208,545568220774657
8478976,546525998481667
8544512,5049163553177857
8675584,545564194242817
8937728,1108376440275217
10510592,1108376440279297
12607744,5611976067645697
25190656,1108376708710657
434432,4838886517768192
6824192,8778569555644432
19407104,4274970196709392
21504256,8778569824075792
23077120,8778569824079872
6832384,8778500836167697
19415296,4274901477232657
21512448,8778501104599057
23085312,8778501104603137
6947072,17750584438296592
21627136,17750584706727952
23200000,17750584706732032
19661056,4239786361491472
21758208,8743385988857872
23331072,8743385988861952
15204608,8778500836167952
27787520,4274901477232912
52953344,4239717642080272
29884672,8778501104599312
55050496,8743317269446672
31457536,8778501104603392
56623360,8743317269450752
176640,4522226917310512
307712,18627558375472
406016,4522222890778672
430592,4504634999701552
23593472,8725724563247152
177152,13529426172051472
406528,13529422145519632
431104,13511834254442512
435200,13529426440486912
23593984,17732923817988112
192512,4557411272622097
323584,53811913687057
421888,4557407246090257
700416,4803701877243952
1224704,4522235491516432
4370432,13810901131984912
8564736,4557411272622352
831488,300102518308912
1355776,18636132581392
8695808,53811913687312
17084416,300103055179792
33861632,18628078534672
929792,4803697850712112
4599808,13810897105453072
8794112,4557407246090512
17182720,4803698387582992
33959936,4522223410937872
954368,4786109959634992
1478656,4504643573907472
4624384,13793309214375952
17207296,4786110496505872
33984512,4504635519860752
23597056,8725793265946672
450560,4557411541057537
1482752,4522235759951872
4628480,13810901400420352
8822784,4557411541057792
17211392,4803702682550272
33988608,4522227705905152
23724032,17732992520687632
23855104,8725793802817552
57147392,8725725083406352
