67755,16505610699539
3627,4506911298814769
68235,16497020764979
1116299,16505579242259
8389811,13531702539325184
8389939,13846162863820544
8390963,4841162632335104
12583219,14409112783687424
3635,13514110553556752
8391731,13531702605385472
8397875,13564756606586624
8406067,13564687887109889
8455219,13531702538276609
8398899,4559756375101184
8407091,4559687655624449
8521779,13531771257753344
12585011,13813177514987264
8527923,13564894011985664
8470579,4559687622070019
9437587,4841162585149184
12583315,14411303201279744
9438355,13531702507867904
8429715,4559893764771584
8528019,13567084429577984
9445523,4559756327915264
9453715,4559687608438529
8552595,13531908647423744
9568403,13531771210567424
13631635,13813177467801344
8391955,13848353297141504
12585235,14411303217008384
8552723,13846368971919104
12615955,14409181486386944
12648723,14411303200231169
13631763,14409112767958784
8399891,13566947039907584
8408083,13566878320430849
8424467,13531771257753344
9440275,13531702539325184
8430611,13564894011985664
8471571,13566878286876419
8431635,4559893780500224
8529939,13567084445306624
8554515,13531908663152384
8495123,4559893763723009
8560659,13565168873115392
12623891,13846368971919104
8593427,13567084428529409
9576467,13564893996257024
8503315,4559756324769539
8568851,13564893995208449
8601619,13566946989575939
9519123,4559687606341379
12664851,13848353246809859
8618003,13531908646375169
67811,16505879134979
1082019,3431732347664
1082531,4507031359718144
84131,34097796743939
1083555,7829778858752
1116323,16522792665857
1085603,3569137746704
1089699,21161323791104
1212579,4507168765117184
1343651,3569406182144
7715,4506980018291504
134691,13514179273032464
527907,4788386275525424
4197923,13795585530266384
1085987,1370145948464
1213475,13512169028059904
1087523,3569169203984
1091619,21161355248384
1214499,4507168796574464
1345571,3569437639424
1116355,16505847677699
1116803,16505612796689
1117315,4520105240167169
1132675,34097765286659
3641,13514101963621169
68249,4520092353168179
68761,13527291607909139
1116329,16505612796179
606537,900500291584319
16859465,900500828455199
8471113,56075378230079
94281,56281519882559
348233,21097684664639
8474697,56144080929599
352329,56282056753439
8732745,56144617800479
8994889,337550338163519
17383497,865316456366399
25247817,337550875034399
42025033,56075898389279
1116809,16497022861619
8456841,34084911842099
8417545,546663437435699
8937737,1109475951903539
1116337,4520105240167169
7729,13514170683097904
36401,13514179273032464
527921,13795576940331824
1052209,13514110554604304
4359217,67836787992560384
68817,13527291876344579
85137,13544883793953539
1117329,13527295904973569
4328721,68419378831426304
4334865,68452501585658624
4331025,67836775107658544
4851217,68399587622126384
4332561,67838974130914064
4336657,67856566316958464
4361233,67838978425881344
4590609,67838974399349504
4852753,68401786645381904
6425617,68401786645385984
21105681,68401786913817344
4854801,68399725027525424
21365777,68399725832831744
1116385,16505881231619
1132705,34097798840579
8472737,69273578898179
9504929,34097798841089
40481,4507117457244464
138785,13514308122050864
167457,13514316711985424
4722209,14358526893752624
8675649,546664242742019
25190721,1109476757209859
8473217,69269283930899
8473729,4572868911301379
9521281,69273547440899
8483073,548862460691219
8941825,1109613390857009
8511745,548866755658499
8610049,5052462088061699
8741121,548862729126659
9003265,1111674975159059
10576129,1111674975163139
12673281,5615274602529539
25256193,1111675243594499
12738817,14620412272968449
25452801,1109614196163329
3642,13511911530300209
176154,13529434745209649
430106,13511842827600689
69162,4506911298814259
307274,18636668404019
430154,4504644109730099
8417546,545568220775219
8446218,545576810709779
8937738,1108380735243059
192522,4557419862556979
323594,53820503621939
8564746,4557419862557489
8695818,53820503622449
3762,13514110554604304
1082546,13512031591203584
1083570,4507031359718144
1212594,13512168996602624
4326706,68416093181444864
7730,13511980249776944
69170,13514110553555729
527922,13793386507010864
1086002,4503870261691184
1212978,13511069516432144
1086514,13511069516432144
4330546,67835688480932624
1090610,13528661702476544
4334642,67853280666977024
1213490,31525468025914112
4359218,67835705660801792
1344562,13511069784867584
4588594,67835688749368064
4850738,68398500995400464
6423602,68398500995404544
21103666,68398501263835904
1214514,13512169028059904
430162,13511843364471569
434258,13529435550515969
4334866,68451406368998144
4359442,68416230586843904
176402,13846094094009104
434450,13846094362444544
4331026,67835679890998064
4359698,67835688480932624
4851218,68398492405465904
176658,13529434761986864
430610,13511842844377904
4361234,67836787992560384
4854802,68398629810864944
4883474,68398638400799504
6456338,68398638400803584
21136402,68398638669234944
21365778,68398630616171264
192530,13564619117298449
700434,13810909721920304
8564754,13564619117299472
954386,13793317804311344
17207314,13793318341182224
33984530,13511843364537104
450578,13564619385733889
8822802,13564619385734912
17211410,13810910527226624
33988626,13529435550581504
1086114,1370148045104
1213602,13512169030156544
1087650,3569171300624
1091746,21161357345024
1214626,4507168798671104
1345698,3569439736064
9472162,21023918392064
9478306,54146672624384
138786,13512117688729904
4722210,14356336460431664
9474594,17862820365104
9478690,53047192453904
9479202,4556646819824384
9602082,13528661702476544
9480226,54146704081664
8446274,545577079145219
8675650,545569026081539
25190722,1108381540549379
323650,53821040492819
8695874,53821040493329
450626,4557420667863299
8822850,4557420667863809
8941826,1108518174196529
700674,5401844792688944
4370690,14409044047429904
831746,898245433753904
17084674,898245970624784
8511746,546676322337539
8970498,1108526764131089
10543362,1108526764135169
12640514,5612126391501569
25223426,1108527032566529
12738818,14619317056307969
25452802,1108518979502849
4628738,14409044315865344
17211650,5401845597995264
177666,13529434795540784
431618,13511842877931824
8565250,4557419879334704
8696322,53820520399664
8565762,13564619134075664
8823810,13564619402511104
4894722,14373859675341104
9089026,4838894839268144
12759042,13846094094009104
9220098,335295480333104
17608706,863061598535984
25473026,335296017203984
42250242,53821040558864
5148674,14356267757732144
17731586,5349069039862064
21401602,14356268294603024
13017090,13846094362444544
21405698,14373860480647424
25600002,4838895644574464
42377218,4557420667929344
19398988,4239717642088499
50597964,281685161873459
51118156,844497676341299
52691020,844497676349459
23593036,8725725083414579
6832396,8778500836241459
19415308,4274901477306419
52953356,4239717642219569
57147404,8725725083545649
15204628,17785700090983184
31457556,17785700359418624
56623380,17750516524331264
57147412,17732924338286864
50602308,897411673427969
50610500,897274234474499
19415364,4274902014177299
23085380,8778501641547779
51122244,844635115294769
52695108,844635115302929
50618436,334461720006659
52699204,862227301347329
52707396,862089862393859
52723780,844639410270209
52756548,845597187977219
52822084,5348234742673409
54919236,14355433997406209
6817540,17750515769225264
52953860,4239717658996784
56624388,17750516541108224
6828292,8778706994671664
19411204,4275107635736624
6951172,17750721877323824
19665156,4239923800518704
52957444,4239786361696304
6955268,17785906249412624
23208196,17785906517848064
19669252,4275108172607504
23339268,8778707799977984
52961540,4274970733785104
56631556,8778570361155584
52969732,4274902014308369
56639748,8778501641678849
23462148,17750722682630144
56754436,17750585243807744
61341956,4274902014308624
65011972,8778501641679104
23594500,17732923851616304
57147908,8725725100322864
57148420,17732924355063824
23728132,17733129959714864
23859204,8725931241844784
57151492,8725793803022384
23986180,17733130496585744
57278468,17732993057763344
69176,13514101963620659
21496152,17750516524122419
405592,13529422665613619
430168,13511834774536499
23593048,17732924338082099
8417560,5049163553178419
8544536,14056362807919379
8937752,5611976067646259
12607768,14619175322387219
6832408,17785700090908979
21512472,17785700359340339
15204632,17785700090909489
29884696,17785700359340849
192536,13564610527363379
421912,13564606500831539
8564760,13564610527363889
8794136,13564606500832049
561768,281694338810099
791144,281686285746419
17306216,844498800214259
307304,18636685180979
430184,4504644126507059
1052328,4506911301959729
537384,897411991994609
545576,897274553041139
561960,862236209840369
101928,4506980018290739
167464,13512117688729649
200232,13514170683097139
1117736,4506911299862579
4263464,13795576940331059
553512,334462038573299
578088,299286256419059
627240,282793582002419
2658856,844644023800049
4756008,5348243651166449
17338920,844644292231409
4854312,14355434315972849
17568296,844636239167729
177192,13529434795540529
431144,13511842877931569
192552,4557419879333939
323624,53820520398899
606664,900500292632639
16859592,900500829503519
94408,56281520930879
348360,21097685712959
352456,56282057801759
17383624,865316457414719
84808,337550388494399
537416,897407931908339
791368,862224096690419
16859976,898301821976639
21497160,17750516540899379
608584,900500308361279
16861512,900500845232159
307528,335287427268659
405832,4838882759671859
348488,335558010208319
16863560,898370524676159
50598216,862227301204019
