65551,3302829921043
167,3311437681408
551,1112446931728
1063,4504712074302208
65575,3311436632833
2097191,282587390096128
33554471,1112681943808
65607,3303098356483
33554503,1104612102913
32903,3380140380928
2097287,284777807688448
33554567,3303099536128
2097415,863120922850048
2567,3302880252688
3079,4506902507623168
34823,3380156109568
1050631,3311437681408
2099207,284777823417088
33556487,3303115264768
36871,1318555030288
40967,18910741074688
81927,20895015965443
98311,3380139332353
163847,4504918182400768
294919,1318823465728
2129927,282656092795648
33587207,1181384643328
1114119,3311420904193
2162695,284777806639873
33619975,3303098487553
33816583,1173331579648
2621447,845528736805648
3145735,282587374367488
34603015,1112666215168
6291463,5349128364176128
18874375,845529005241088
35651591,282579051950848
50331655,282579588813568
65563,4506902457222931
107,1112681743123
171,3311437611793
1067,4504712074232593
4139,1181132784433
16427,18704599352083
524331,282587390018353
203,3303099335443
587,1104091808563
2123,3303115064083
4171,1172794508083
32843,1181384442643
65611,3303098286871
262219,1173331378963
524363,282579051742003
1048651,1112666014483
16777291,282579588612883
33554507,1104611967763
651,3302847677233
4235,3371550376753
16523,20895016944403
32907,3380140311313
65675,7700877411091
524427,284777807610673
16651,335355341439763
65803,302369992606483
524555,863120922772273
1547,4504703484298033
16907,18696009417523
33291,1181132784433
1049099,1112414356273
3083,4506902507553553
66571,4506902473999123
6155,3371566105393
18443,20895032673043
34827,3380156039953
67595,7700893139731
526347,284777823339313
1050635,3311437611793
12299,18902151070513
20491,18764712117043
135179,4504909592396593
266251,1310233461553
1052683,1181117055793
24587,53949084205843
40971,18910741005073
73739,20963735372563
49163,18773302051603
81931,20895015895831
540683,300170969350963
1064971,18704583623443
8405003,53880364730131
163851,4504918182331153
294923,1318823396113
557067,282656092717873
196619,4506971176698643
327691,3371817763603
2162699,284777806566163
4259851,4788377433932563
8454155,20895015896851
16842763,284778074997523
33619979,3303098352403
1572875,282587374289713
2621451,845528736731953
4718603,5349128364098353
17301515,845529005163313
179,4506911064983296
563,4504712074233616
65587,4506911063934721
131123,13511980014896896
4194355,13793386272130816
8388659,4522304226725632
65619,4506902725658371
1171,13514101729789696
32915,4506979767682816
131219,13514170432489216
4194451,13795576689723136
8388755,4524494644317952
4194579,14373919804884736
8388883,4838954968813312
1555,13511902739040016
2579,4506902507554576
33811,13511980014896896
66579,13514101728741121
1049619,13511911296468736
8389651,13529494891532032
34835,4506979783411456
133139,13514170448217856
1050643,4506911064983296
4196371,13795576705451776
8390675,4524494660046592
36883,4504918182332176
135187,13512108847138576
40979,4522510368376576
139283,13529701033182976
8396819,4557548711579392
81939,4524494643267331
8405011,4557479992102657
98323,4506979766634241
294931,4504918450767616
4227091,13793454974830336
8421395,4522372929425152
196627,13514170431440641
1114131,4506911048206081
4259859,13795576688674561
8454163,4524494643269377
393235,13512109115574016
1179667,13511979999168256
8519699,13529563594231552
4718611,14356327618840336
5242899,13793386256402176
9437203,4522304210996992
6291475,14356327618844416
12582931,13810969851465472
20971539,14356327887275776
227,3311706047233
611,1112715297553
1123,4504712342668033
16483,18704867787523
262243,1181938090753
16777315,282588195324673
33554531,1113218679553
419,302378600366848
4259,3380157088528
8355,20972343132928
16547,20903623656193
32931,3397336957696
65699,7709484122881
131235,4506979784459008
262307,3380425523968
524451,284786414322448
2097315,284786414326528
4194467,4788386041692928
8388771,20903623657216
16777379,284786682757888
33554595,3311706112768
803,300179609617168
1315,4803779236987648
8483,335432667628288
16675,335363948151553
65827,302378599318273
524579,863129529484048
2097443,863129529488128
4194595,5366729156854528
8388899,335363948152576
16777507,863129797919488
1571,4504712141341456
8739,18773352383248
16931,18704632906513
33315,1198346208016
131619,4504780793709328
262691,1181434774288
1049123,1129627779856
2097699,282587423576848
4194851,4786187050943248
8389155,18704632907536
16777763,282587692008208
33554979,1112715363088
5155,4504780793709328
9251,4522372979753728
17443,4522304260276993
33827,4504797973578496
263203,4504781062144768
525347,4786187050943248
1049635,4504729255150336
2098211,4786187050947328
8389667,4522304260278016
16778275,4786187319378688
33555491,4504712342733568
12323,18910757782288
36899,1335751607056
69667,3380156039953
